order_id,customer_id,restaurant,items,item_names,item_categories,total_price,order_date,order_hour,order_day,n_items,payment_method,delivery_time_min,order_rating
ORD01253,CUST0437,Burger Factory,"M0083,M0181,M0126,M0309,M0080","Truffle Mushroom Pizza,Pasta Carbonara,California Roll (8Pcs),Hot Chocolate,Hawaiian Pizza","Pizza,Pasta,Sushi,Beverages,Pizza",390.0,2026-01-22,11,Thursday,5,Wallet,55,3.0
ORD01254,CUST0111,Desert Rose Kitchen,"M0242,M0137","Tiramisu,Spicy Tuna Roll (8Pcs)","Desserts,Sushi",114.0,2026-01-28,11,Wednesday,2,Wallet,25,2.5
ORD01255,CUST0201,Urban Bites,"M0179,M0253,M0092,M0251","Pasta Carbonara,Umm Ali,Meat Shawarma Wrap,Umm Ali","Pasta,Desserts,Shawarma,Desserts",175.0,2026-01-03,20,Saturday,4,Credit Card,40,5.0
ORD01256,CUST0021,Golden Fork,"M0062,M0353","Four Cheese Pizza,Lentil Soup","Pizza,Soups",129.0,2025-11-26,19,Wednesday,2,Wallet,29,3.4
ORD01257,CUST0378,Daily Bites,"M0110,M0227,M0261,M0081,M0176","Mixed Grill Wrap,Caprese Salad,Waffles & Ice Cream,Hawaiian Pizza,Fettuccine Alfredo","Shawarma,Salads,Desserts,Pizza,Pasta",380.0,2026-04-05,15,Sunday,5,Wallet,52,3.9
ORD01258,CUST0032,Pizza Palace,"M0030,M0114","Veggie Garden Burger,Cheese Shawarma","Burgers,Shawarma",109.0,2025-12-07,14,Sunday,2,Cash,38,3.2
ORD01259,CUST0450,Street Eats,"M0275,M0179,M0195","Mango Smoothie,Pasta Carbonara,Lasagna","Beverages,Pasta,Pasta",186.0,2025-12-31,1,Wednesday,3,Credit Card,33,3.5
ORD01260,CUST0112,Mediterranean Nights,"M0184,M0026","Pesto Pasta,Spicy Jalapeño Burger","Pasta,Burgers",118.0,2026-02-15,11,Sunday,2,Cash,41,2.7
ORD01261,CUST0273,Mediterranean Nights,"M0177,M0137,M0084","Pasta Carbonara,Spicy Tuna Roll (8Pcs),Truffle Mushroom Pizza","Pasta,Sushi,Pizza",303.0,2026-04-19,11,Sunday,3,Wallet,43,3.5
ORD01262,CUST0184,Fresh & Fit,M0166,Spaghetti Bolognese,Pasta,73.0,2026-02-09,18,Monday,1,Wallet,57,4.7
ORD01263,CUST0456,Crave It,"M0203,M0046,M0311","Caesar Salad,Pepperoni Pizza,Club Sandwich","Salads,Pizza,Sandwiches",184.0,2026-04-10,20,Friday,3,Wallet,43,4.5
ORD01264,CUST0035,Pizza Palace,"M0107,M0116,M0216,M0279","Mixed Grill Wrap,Cheese Shawarma,Quinoa Power Bowl,Iced Latte","Shawarma,Shawarma,Salads,Beverages",201.0,2026-01-13,11,Tuesday,4,Credit Card,25,4.4
ORD01265,CUST0024,The Grill House,"M0050,M0145,M0003","Pepperoni Pizza,Rainbow Roll (8Pcs),Classic Beef Burger","Pizza,Sushi,Burgers",266.0,2025-11-05,16,Wednesday,3,Cash,40,2.7
ORD01266,CUST0224,Pizza Palace,"M0055,M0191,M0248","Bbq Chicken Pizza,Lasagna,Kunafa","Pizza,Pasta,Desserts",247.0,2026-03-08,15,Sunday,3,Cash,26,4.2
ORD01267,CUST0173,Crave It,"M0296,M0245,M0027","Avocado Smoothie,Kunafa,Spicy Jalapeño Burger","Beverages,Desserts,Burgers",131.0,2026-04-15,11,Wednesday,3,Wallet,54,2.8
ORD01268,CUST0061,Desert Rose Kitchen,"M0114,M0224","Cheese Shawarma,Caprese Salad","Shawarma,Salads",91.0,2026-03-23,11,Monday,2,Credit Card,45,2.7
ORD01269,CUST0148,Mama's Kitchen,"M0260,M0035,M0264","Waffles & Ice Cream,Truffle Burger,Waffles & Ice Cream","Desserts,Burgers,Desserts",174.0,2026-02-19,9,Thursday,3,Credit Card,30,3.6
ORD01270,CUST0149,Pasta Corner,"M0092,M0089","Meat Shawarma Wrap,Meat Shawarma Wrap","Shawarma,Shawarma",79.0,2026-04-25,20,Saturday,2,Credit Card,52,4.6
ORD01271,CUST0278,Sushi World,"M0316,M0116","Grilled Cheese,Cheese Shawarma","Sandwiches,Shawarma",73.0,2026-03-22,13,Sunday,2,Wallet,58,3.4
ORD01272,CUST0202,Burger Factory,"M0130,M0147,M0009","Dragon Roll (8Pcs),Rainbow Roll (8Pcs),Crispy Chicken Burger","Sushi,Sushi,Burgers",265.0,2026-04-11,15,Saturday,3,Credit Card,22,4.0
ORD01273,CUST0048,The Hungry Bear,"M0187,M0110,M0095","Pesto Pasta,Mixed Grill Wrap,Falafel Wrap","Pasta,Shawarma,Shawarma",164.0,2026-02-15,9,Sunday,3,Cash,26,5.0
ORD01274,CUST0204,The Hungry Bear,"M0152,M0085,M0131","Veggie Roll (8Pcs),Chicken Shawarma Wrap,Dragon Roll (8Pcs)","Sushi,Shawarma,Sushi",188.0,2026-04-09,8,Thursday,3,Credit Card,58,4.0
ORD01275,CUST0210,Pasta Corner,"M0112,M0114","Cheese Shawarma,Cheese Shawarma","Shawarma,Shawarma",89.0,2025-11-10,16,Monday,2,Wallet,55,3.9
ORD01276,CUST0336,Fresh & Fit,"M0089,M0265","Meat Shawarma Wrap,Mango Panna Cotta","Shawarma,Desserts",72.0,2025-11-30,19,Sunday,2,Credit Card,45,3.9
ORD01277,CUST0367,Desert Rose Kitchen,"M0338,M0187,M0110,M0031","Tomato Basil Soup,Pesto Pasta,Mixed Grill Wrap,Veggie Garden Burger","Soups,Pasta,Shawarma,Burgers",208.0,2026-01-14,12,Wednesday,4,Cash,26,4.6
ORD01278,CUST0242,Sushi World,"M0361,M0026,M0025","Mushroom Cream Soup,Spicy Jalapeño Burger,Mushroom Swiss Burger","Soups,Burgers,Burgers",162.0,2026-04-29,3,Wednesday,3,Wallet,26,2.7
ORD01279,CUST0367,Fresh & Fit,"M0166,M0247","Spaghetti Bolognese,Kunafa","Pasta,Desserts",107.0,2026-03-21,5,Saturday,2,Credit Card,49,4.1
ORD01280,CUST0147,Desert Rose Kitchen,"M0323,M0067,M0269,M0110","Tuna Melt,Meat Lovers Pizza,Fresh Orange Juice,Mixed Grill Wrap","Sandwiches,Pizza,Beverages,Shawarma",258.0,2025-12-15,21,Monday,4,Wallet,34,4.3
ORD01281,CUST0084,The Grill House,"M0213,M0176","Quinoa Power Bowl,Fettuccine Alfredo","Salads,Pasta",166.0,2026-03-07,13,Saturday,2,Credit Card,43,3.2
ORD01282,CUST0266,Crave It,"M0296,M0079,M0038,M0114","Avocado Smoothie,Hawaiian Pizza,Truffle Burger,Cheese Shawarma","Beverages,Pizza,Burgers,Shawarma",259.0,2026-02-07,20,Saturday,4,Wallet,25,4.9
ORD01283,CUST0148,Mediterranean Nights,"M0344,M0356,M0177","French Onion Soup,Lentil Soup,Pasta Carbonara","Soups,Soups,Pasta",163.0,2025-12-28,11,Sunday,3,Credit Card,23,3.8
ORD01284,CUST0439,The Grill House,"M0213,M0180,M0313","Quinoa Power Bowl,Pasta Carbonara,Grilled Cheese","Salads,Pasta,Sandwiches",198.0,2026-03-09,17,Monday,3,Credit Card,29,3.9
ORD01285,CUST0400,Pizza Palace,"M0030,M0120,M0121,M0339","Veggie Garden Burger,Salmon Nigiri (2Pcs),Salmon Nigiri (2Pcs),Tomato Basil Soup","Burgers,Sushi,Sushi,Soups",182.0,2025-12-06,12,Saturday,4,Credit Card,50,3.1
ORD01286,CUST0480,Urban Bites,"M0251,M0020,M0310,M0123","Umm Ali,Bbq Bacon Burger,Club Sandwich,Salmon Nigiri (2Pcs)","Desserts,Burgers,Sandwiches,Sushi",210.0,2026-04-16,21,Thursday,4,Credit Card,53,2.8
ORD01287,CUST0475,Street Eats,M0318,Grilled Cheese,Sandwiches,31.0,2026-04-13,20,Monday,1,Credit Card,36,4.6
ORD01288,CUST0399,Burger Factory,"M0045,M0125,M0307","Pepperoni Pizza,California Roll (8Pcs),Hot Chocolate","Pizza,Sushi,Beverages",186.0,2026-02-24,12,Tuesday,3,Cash,52,4.8
ORD01289,CUST0477,El Classico,M0326,Blt Sandwich,Sandwiches,46.0,2026-03-30,18,Monday,1,Cash,27,4.8
ORD01290,CUST0259,Daily Bites,"M0110,M0170","Mixed Grill Wrap,Penne Arrabiata","Shawarma,Pasta",126.0,2026-04-30,18,Thursday,2,Wallet,32,3.1
ORD01291,CUST0397,Golden Fork,"M0223,M0055","Grilled Chicken Salad,Bbq Chicken Pizza","Salads,Pizza",182.0,2026-03-04,19,Wednesday,2,Cash,44,3.3
ORD01292,CUST0422,Mediterranean Nights,"M0184,M0135,M0132","Pesto Pasta,Spicy Tuna Roll (8Pcs),Dragon Roll (8Pcs)","Pasta,Sushi,Sushi",242.0,2026-01-21,20,Wednesday,3,Wallet,29,3.5
ORD01293,CUST0060,Street Eats,"M0362,M0002,M0250","Mushroom Cream Soup,Classic Beef Burger,Umm Ali","Soups,Burgers,Desserts",129.0,2025-11-07,16,Friday,3,Cash,53,3.6
ORD01294,CUST0017,Urban Bites,"M0108,M0026,M0300,M0348","Mixed Grill Wrap,Spicy Jalapeño Burger,Avocado Smoothie,French Onion Soup","Shawarma,Burgers,Beverages,Soups",193.0,2026-01-10,9,Saturday,4,Wallet,39,4.1
ORD01295,CUST0398,El Classico,M0140,Spicy Tuna Roll (8Pcs),Sushi,67.0,2025-11-18,12,Tuesday,1,Credit Card,21,2.8
ORD01296,CUST0228,Desert Rose Kitchen,"M0002,M0071","Classic Beef Burger,Meat Lovers Pizza","Burgers,Pizza",192.0,2026-03-28,8,Saturday,2,Wallet,27,2.7
ORD01297,CUST0017,Golden Fork,"M0360,M0083,M0030","Mushroom Cream Soup,Truffle Mushroom Pizza,Veggie Garden Burger","Soups,Pizza,Burgers",246.0,2026-04-07,11,Tuesday,3,Cash,28,4.3
ORD01298,CUST0227,Street Eats,"M0169,M0281,M0087,M0194","Penne Arrabiata,Mint Lemonade,Chicken Shawarma Wrap,Lasagna","Pasta,Beverages,Shawarma,Pasta",213.0,2026-01-30,14,Friday,4,Wallet,39,2.6
ORD01299,CUST0093,The Grill House,"M0213,M0305","Quinoa Power Bowl,Strawberry Milkshake","Salads,Beverages",107.0,2026-01-03,12,Saturday,2,Cash,52,2.8
ORD01300,CUST0363,Fresh & Fit,"M0166,M0195","Spaghetti Bolognese,Lasagna","Pasta,Pasta",155.0,2026-01-26,17,Monday,2,Credit Card,34,2.7
ORD01301,CUST0497,The Grill House,"M0279,M0316","Iced Latte,Grilled Cheese","Beverages,Sandwiches",56.0,2026-01-20,17,Tuesday,2,Cash,42,4.9
ORD01302,CUST0458,Crave It,"M0162,M0362","Spaghetti Bolognese,Mushroom Cream Soup","Pasta,Soups",113.0,2026-01-14,7,Wednesday,2,Cash,50,2.7
ORD01303,CUST0074,Urban Bites,"M0060,M0226","Four Cheese Pizza,Caprese Salad","Pizza,Salads",186.0,2026-02-02,13,Monday,2,Wallet,27,4.0
ORD01304,CUST0146,Golden Fork,"M0360,M0245,M0206,M0251","Mushroom Cream Soup,Kunafa,Greek Salad,Umm Ali","Soups,Desserts,Salads,Desserts",161.0,2026-03-30,12,Monday,4,Wallet,23,4.5
ORD01305,CUST0292,Burger Factory,"M0207,M0233","Fattoush Salad,Cheesecake Slice","Salads,Desserts",82.0,2025-11-08,13,Saturday,2,Wallet,45,3.6
ORD01306,CUST0230,Sushi World,"M0014,M0257","Crispy Chicken Burger,Waffles & Ice Cream","Burgers,Desserts",112.0,2026-04-14,17,Tuesday,2,Credit Card,24,4.2
ORD01307,CUST0089,Pasta Corner,"M0009,M0346,M0356","Crispy Chicken Burger,French Onion Soup,Lentil Soup","Burgers,Soups,Soups",125.0,2026-02-10,20,Tuesday,3,Credit Card,35,4.7
ORD01308,CUST0178,The Grill House,"M0129,M0162,M0114,M0146","Dragon Roll (8Pcs),Spaghetti Bolognese,Cheese Shawarma,Rainbow Roll (8Pcs)","Sushi,Pasta,Shawarma,Sushi",298.0,2026-02-26,13,Thursday,4,Credit Card,38,2.7
ORD01309,CUST0244,Mediterranean Nights,"M0295,M0250,M0002,M0216","Avocado Smoothie,Umm Ali,Classic Beef Burger,Quinoa Power Bowl","Beverages,Desserts,Burgers,Salads",191.0,2026-01-15,20,Thursday,4,Wallet,59,3.6
ORD01310,CUST0235,Pizza Palace,"M0357,M0167,M0308","Lentil Soup,Spaghetti Bolognese,Hot Chocolate","Soups,Pasta,Beverages",141.0,2026-04-03,16,Friday,3,Wallet,39,3.6
ORD01311,CUST0035,Pasta Corner,"M0185,M0258,M0167","Pesto Pasta,Waffles & Ice Cream,Spaghetti Bolognese","Pasta,Desserts,Pasta",216.0,2026-03-31,18,Tuesday,3,Wallet,51,2.6
ORD01312,CUST0087,The Hungry Bear,"M0261,M0215,M0216","Waffles & Ice Cream,Quinoa Power Bowl,Quinoa Power Bowl","Desserts,Salads,Salads",190.0,2026-03-29,11,Sunday,3,Wallet,47,2.9
ORD01313,CUST0379,Fresh & Fit,"M0026,M0351,M0267,M0185","Spicy Jalapeño Burger,Chicken Noodle Soup,Mango Panna Cotta,Pesto Pasta","Burgers,Soups,Desserts,Pasta",209.0,2026-04-10,11,Friday,4,Wallet,54,4.3
ORD01314,CUST0076,Shawarma Station,M0257,Waffles & Ice Cream,Desserts,49.0,2026-03-31,19,Tuesday,1,Credit Card,57,3.5
ORD01315,CUST0360,Fresh & Fit,M0233,Cheesecake Slice,Desserts,41.0,2026-03-23,15,Monday,1,Credit Card,21,4.8
ORD01316,CUST0250,Flavor Street,"M0239,M0037,M0265","Crème Brûlée,Truffle Burger,Mango Panna Cotta","Desserts,Burgers,Desserts",177.0,2026-04-29,12,Wednesday,3,Credit Card,29,4.0
ORD01317,CUST0077,Golden Fork,"M0271,M0335,M0213,M0144","Fresh Orange Juice,Pastrami Sandwich,Quinoa Power Bowl,Rainbow Roll (8Pcs)","Beverages,Sandwiches,Salads,Sushi",255.0,2025-12-18,8,Thursday,4,Cash,48,3.9
ORD01318,CUST0076,Burger Factory,"M0167,M0173,M0193","Spaghetti Bolognese,Fettuccine Alfredo,Lasagna","Pasta,Pasta,Pasta",261.0,2026-03-14,16,Saturday,3,Credit Card,44,2.9
ORD01319,CUST0191,Daily Bites,"M0079,M0136,M0355,M0268","Hawaiian Pizza,Spicy Tuna Roll (8Pcs),Lentil Soup,Mango Panna Cotta","Pizza,Sushi,Soups,Desserts",260.0,2025-11-06,9,Thursday,4,Wallet,50,4.3
ORD01320,CUST0208,Mediterranean Nights,"M0250,M0038","Umm Ali,Truffle Burger","Desserts,Burgers",105.0,2026-03-16,16,Monday,2,Cash,56,3.2
ORD01321,CUST0408,Flavor Street,"M0048,M0118","Pepperoni Pizza,Cheese Shawarma","Pizza,Shawarma",134.0,2026-01-13,22,Tuesday,2,Cash,55,2.7
ORD01322,CUST0026,El Classico,"M0061,M0079","Four Cheese Pizza,Hawaiian Pizza","Pizza,Pizza",198.0,2025-12-04,10,Thursday,2,Credit Card,27,4.9
ORD01323,CUST0337,Burger Factory,"M0097,M0006,M0095,M0279","Falafel Wrap,Double Smash Burger,Falafel Wrap,Iced Latte","Shawarma,Burgers,Shawarma,Beverages",167.0,2025-11-02,14,Sunday,4,Wallet,45,5.0
ORD01324,CUST0476,Desert Rose Kitchen,"M0330,M0203,M0110,M0242,M0079","Blt Sandwich,Caesar Salad,Mixed Grill Wrap,Tiramisu,Hawaiian Pizza","Sandwiches,Salads,Shawarma,Desserts,Pizza",307.0,2026-01-29,15,Thursday,5,Credit Card,35,3.5
ORD01325,CUST0407,The Hungry Bear,"M0187,M0046","Pesto Pasta,Pepperoni Pizza","Pasta,Pizza",157.0,2025-12-30,21,Tuesday,2,Wallet,21,4.4
ORD01326,CUST0350,Desert Rose Kitchen,"M0114,M0002,M0295","Cheese Shawarma,Classic Beef Burger,Avocado Smoothie","Shawarma,Burgers,Beverages",134.0,2026-01-29,1,Thursday,3,Credit Card,23,3.8
ORD01327,CUST0034,Crave It,"M0139,M0237,M0307","Spicy Tuna Roll (8Pcs),Cheesecake Slice,Hot Chocolate","Sushi,Desserts,Beverages",145.0,2025-12-10,18,Wednesday,3,Wallet,36,3.3
ORD01328,CUST0275,The Foodie Hub,M0234,Cheesecake Slice,Desserts,42.0,2026-01-25,17,Sunday,1,Cash,41,3.2
ORD01329,CUST0480,Pizza Palace,"M0264,M0008","Waffles & Ice Cream,Crispy Chicken Burger","Desserts,Burgers",117.0,2026-01-07,20,Wednesday,2,Credit Card,60,3.3
ORD01330,CUST0381,The Grill House,"M0341,M0144","French Onion Soup,Rainbow Roll (8Pcs)","Soups,Sushi",147.0,2025-12-09,17,Tuesday,2,Cash,33,3.7
ORD01331,CUST0497,Mediterranean Nights,"M0311,M0291,M0106,M0155,M0227","Club Sandwich,Watermelon Juice,Mixed Grill Wrap,Veggie Roll (8Pcs),Caprese Salad","Sandwiches,Beverages,Shawarma,Sushi,Salads",233.0,2026-01-14,12,Wednesday,5,Credit Card,22,4.8
ORD01332,CUST0185,Crave It,M0027,Spicy Jalapeño Burger,Burgers,62.0,2026-03-14,11,Saturday,1,Cash,30,3.5
ORD01333,CUST0151,El Classico,"M0034,M0320","Truffle Burger,Tuna Melt","Burgers,Sandwiches",124.0,2025-12-20,13,Saturday,2,Wallet,50,2.9
ORD01334,CUST0291,Urban Bites,"M0113,M0232,M0007,M0003,M0050","Cheese Shawarma,Cheesecake Slice,Double Smash Burger,Classic Beef Burger,Pepperoni Pizza","Shawarma,Desserts,Burgers,Burgers,Pizza",301.0,2026-02-25,10,Wednesday,5,Credit Card,20,4.5
ORD01335,CUST0255,Daily Bites,"M0079,M0048","Hawaiian Pizza,Pepperoni Pizza","Pizza,Pizza",193.0,2026-02-20,12,Friday,2,Wallet,42,4.7
ORD01336,CUST0178,Daily Bites,"M0116,M0094,M0158","Cheese Shawarma,Falafel Wrap,Sashimi Platter (12Pcs)","Shawarma,Shawarma,Sushi",212.0,2025-11-26,10,Wednesday,3,Credit Card,39,3.6
ORD01337,CUST0156,Sushi World,M0328,Blt Sandwich,Sandwiches,38.0,2026-03-30,12,Monday,1,Credit Card,58,3.2
ORD01338,CUST0282,Burger Factory,"M0215,M0292,M0226,M0347,M0112","Quinoa Power Bowl,Watermelon Juice,Caprese Salad,French Onion Soup,Cheese Shawarma","Salads,Beverages,Salads,Soups,Shawarma",219.0,2026-03-18,16,Wednesday,5,Wallet,20,2.5
ORD01339,CUST0077,Golden Fork,"M0354,M0167","Lentil Soup,Spaghetti Bolognese","Soups,Pasta",113.0,2026-01-08,22,Thursday,2,Credit Card,55,3.3
ORD01340,CUST0085,The Hungry Bear,"M0347,M0145","French Onion Soup,Rainbow Roll (8Pcs)","Soups,Sushi",154.0,2026-03-22,13,Sunday,2,Cash,52,4.2
ORD01341,CUST0035,Pizza Palace,"M0172,M0278","Penne Arrabiata,Iced Latte","Pasta,Beverages",98.0,2026-01-06,15,Tuesday,2,Cash,57,5.0
ORD01342,CUST0123,Daily Bites,"M0230,M0155","Chocolate Lava Cake,Veggie Roll (8Pcs)","Desserts,Sushi",78.0,2025-12-28,14,Sunday,2,Credit Card,46,3.7
ORD01343,CUST0245,Urban Bites,"M0267,M0084","Mango Panna Cotta,Truffle Mushroom Pizza","Desserts,Pizza",190.0,2025-12-06,17,Saturday,2,Wallet,52,4.1
ORD01344,CUST0433,Daily Bites,"M0320,M0144","Tuna Melt,Rainbow Roll (8Pcs)","Sandwiches,Sushi",146.0,2026-01-17,19,Saturday,2,Cash,32,2.8
ORD01345,CUST0455,Crave It,"M0162,M0186,M0290,M0016,M0305","Spaghetti Bolognese,Pesto Pasta,Watermelon Juice,Bbq Bacon Burger,Strawberry Milkshake","Pasta,Pasta,Beverages,Burgers,Beverages",284.0,2025-12-27,11,Saturday,5,Wallet,22,4.4
ORD01346,CUST0232,Mediterranean Nights,"M0311,M0281,M0129,M0094","Club Sandwich,Mint Lemonade,Dragon Roll (8Pcs),Falafel Wrap","Sandwiches,Beverages,Sushi,Shawarma",197.0,2026-04-18,11,Saturday,4,Cash,40,4.8
ORD01347,CUST0007,Urban Bites,"M0319,M0080","Grilled Cheese,Hawaiian Pizza","Sandwiches,Pizza",121.0,2025-12-10,17,Wednesday,2,Credit Card,45,2.8
ORD01348,CUST0476,Pizza Palace,"M0107,M0025","Mixed Grill Wrap,Mushroom Swiss Burger","Shawarma,Burgers",122.0,2026-01-14,10,Wednesday,2,Cash,35,4.5
ORD01349,CUST0170,Mama's Kitchen,"M0232,M0255","Cheesecake Slice,Umm Ali","Desserts,Desserts",75.0,2026-03-10,8,Tuesday,2,Wallet,28,2.6
ORD01350,CUST0115,Crave It,"M0118,M0075,M0141","Cheese Shawarma,Veggie Supreme Pizza,Rainbow Roll (8Pcs)","Shawarma,Pizza,Sushi",262.0,2026-04-06,13,Monday,3,Credit Card,25,2.8
ORD01351,CUST0463,The Hungry Bear,"M0016,M0107,M0022","Bbq Bacon Burger,Mixed Grill Wrap,Bbq Bacon Burger","Burgers,Shawarma,Burgers",232.0,2026-01-02,13,Friday,3,Wallet,41,3.7
ORD01352,CUST0265,Desert Rose Kitchen,"M0175,M0343","Fettuccine Alfredo,French Onion Soup","Pasta,Soups",123.0,2026-02-02,13,Monday,2,Cash,27,2.6
ORD01353,CUST0370,Crave It,"M0118,M0250","Cheese Shawarma,Umm Ali","Shawarma,Desserts",75.0,2026-02-08,14,Sunday,2,Wallet,24,4.2
ORD01354,CUST0258,Fresh & Fit,"M0120,M0363,M0217","Salmon Nigiri (2Pcs),Seafood Chowder,Grilled Chicken Salad","Sushi,Soups,Salads",172.0,2026-03-13,18,Friday,3,Cash,24,4.0
ORD01355,CUST0221,Burger Factory,"M0215,M0084","Quinoa Power Bowl,Truffle Mushroom Pizza","Salads,Pizza",219.0,2026-04-20,9,Monday,2,Wallet,24,2.5
ORD01356,CUST0257,Daily Bites,"M0037,M0061,M0233","Truffle Burger,Four Cheese Pizza,Cheesecake Slice","Burgers,Pizza,Desserts",238.0,2026-02-16,17,Monday,3,Cash,29,3.2
ORD01357,CUST0108,Golden Fork,"M0289,M0145","Watermelon Juice,Rainbow Roll (8Pcs)","Beverages,Sushi",136.0,2026-03-13,12,Friday,2,Credit Card,46,4.8
ORD01358,CUST0498,Golden Fork,"M0210,M0136","Fattoush Salad,Spicy Tuna Roll (8Pcs)","Salads,Sushi",126.0,2025-12-16,9,Tuesday,2,Cash,37,3.6
ORD01359,CUST0091,Fresh & Fit,"M0352,M0061,M0250","Lentil Soup,Four Cheese Pizza,Umm Ali","Soups,Pizza,Desserts",152.0,2025-12-07,14,Sunday,3,Credit Card,24,2.5
ORD01360,CUST0386,Street Eats,"M0275,M0009,M0022","Mango Smoothie,Crispy Chicken Burger,Bbq Bacon Burger","Beverages,Burgers,Burgers",166.0,2026-02-15,12,Sunday,3,Credit Card,36,4.5
ORD01361,CUST0028,The Foodie Hub,"M0168,M0158","Spaghetti Bolognese,Sashimi Platter (12Pcs)","Pasta,Sushi",204.0,2026-03-04,12,Wednesday,2,Credit Card,38,3.9
ORD01362,CUST0009,Golden Fork,"M0210,M0022","Fattoush Salad,Bbq Bacon Burger","Salads,Burgers",123.0,2026-02-01,17,Sunday,2,Credit Card,22,3.7
ORD01363,CUST0208,Sushi World,M0316,Grilled Cheese,Sandwiches,32.0,2026-04-18,12,Saturday,1,Wallet,28,2.6
ORD01364,CUST0086,Burger Factory,"M0067,M0271,M0154","Meat Lovers Pizza,Fresh Orange Juice,Veggie Roll (8Pcs)","Pizza,Beverages,Sushi",187.0,2026-04-08,9,Wednesday,3,Cash,40,3.1
ORD01365,CUST0084,Street Eats,"M0011,M0278","Crispy Chicken Burger,Iced Latte","Burgers,Beverages",93.0,2025-11-04,16,Tuesday,2,Wallet,20,4.7
ORD01366,CUST0180,Burger Factory,M0067,Meat Lovers Pizza,Pizza,123.0,2026-02-04,10,Wednesday,1,Wallet,52,4.7
ORD01367,CUST0233,Mama's Kitchen,M0041,Margherita Pizza,Pizza,76.0,2025-12-21,13,Sunday,1,Wallet,30,4.7
ORD01368,CUST0020,The Grill House,"M0058,M0028","Bbq Chicken Pizza,Spicy Jalapeño Burger","Pizza,Burgers",155.0,2026-02-16,9,Monday,2,Cash,48,4.6
ORD01369,CUST0312,Pizza Palace,"M0030,M0045,M0032,M0237,M0197","Veggie Garden Burger,Pepperoni Pizza,Truffle Burger,Cheesecake Slice,Caesar Salad","Burgers,Pizza,Burgers,Desserts,Salads",322.0,2026-02-24,14,Tuesday,5,Cash,44,4.3
ORD01370,CUST0493,Pizza Palace,M0055,Bbq Chicken Pizza,Pizza,115.0,2026-01-09,17,Friday,1,Wallet,21,2.5
ORD01371,CUST0377,The Grill House,"M0231,M0332,M0303,M0107","Cheesecake Slice,Egg & Avocado Toast,Strawberry Milkshake,Mixed Grill Wrap","Desserts,Sandwiches,Beverages,Shawarma",159.0,2026-02-11,20,Wednesday,4,Credit Card,36,4.0
ORD01372,CUST0387,Urban Bites,M0251,Umm Ali,Desserts,33.0,2026-03-05,12,Thursday,1,Wallet,50,3.2
ORD01373,CUST0171,Daily Bites,"M0174,M0179,M0114,M0038,M0084","Fettuccine Alfredo,Pasta Carbonara,Cheese Shawarma,Truffle Burger,Truffle Mushroom Pizza","Pasta,Pasta,Shawarma,Burgers,Pizza",417.0,2026-01-22,7,Thursday,5,Cash,45,2.9
ORD01374,CUST0407,Pasta Corner,"M0092,M0095","Meat Shawarma Wrap,Falafel Wrap","Shawarma,Shawarma",73.0,2026-03-25,14,Wednesday,2,Credit Card,43,3.2
ORD01375,CUST0338,El Classico,"M0186,M0294,M0141,M0005,M0230","Pesto Pasta,Avocado Smoothie,Rainbow Roll (8Pcs),Double Smash Burger,Chocolate Lava Cake","Pasta,Beverages,Sushi,Burgers,Desserts",331.0,2026-02-04,10,Wednesday,5,Wallet,37,4.6
ORD01376,CUST0341,Shawarma Station,"M0307,M0030,M0009","Hot Chocolate,Veggie Garden Burger,Crispy Chicken Burger","Beverages,Burgers,Burgers",131.0,2026-04-18,19,Saturday,3,Wallet,60,4.9
ORD01377,CUST0106,Pasta Corner,M0308,Hot Chocolate,Beverages,24.0,2025-11-06,12,Thursday,1,Wallet,52,4.7
ORD01378,CUST0236,Burger Factory,"M0067,M0152","Meat Lovers Pizza,Veggie Roll (8Pcs)","Pizza,Sushi",184.0,2026-02-09,17,Monday,2,Wallet,48,4.9
ORD01379,CUST0424,Fresh & Fit,"M0342,M0309","French Onion Soup,Hot Chocolate","Soups,Beverages",65.0,2026-01-07,13,Wednesday,2,Credit Card,28,3.7
ORD01380,CUST0136,Mediterranean Nights,"M0117,M0343,M0196","Cheese Shawarma,French Onion Soup,Caesar Salad","Shawarma,Soups,Salads",121.0,2025-12-31,18,Wednesday,3,Wallet,56,3.3
ORD01381,CUST0078,Fresh & Fit,"M0352,M0367,M0254,M0233","Lentil Soup,Seafood Chowder,Umm Ali,Cheesecake Slice","Soups,Soups,Desserts,Desserts",163.0,2026-02-23,9,Monday,4,Credit Card,60,4.6
ORD01382,CUST0405,Mama's Kitchen,"M0136,M0032","Spicy Tuna Roll (8Pcs),Truffle Burger","Sushi,Burgers",166.0,2026-02-08,11,Sunday,2,Wallet,41,3.9
ORD01383,CUST0344,The Foodie Hub,"M0277,M0361,M0177","Iced Latte,Mushroom Cream Soup,Pasta Carbonara","Beverages,Soups,Pasta",166.0,2026-01-02,10,Friday,3,Cash,35,5.0
ORD01384,CUST0240,The Hungry Bear,"M0261,M0233","Waffles & Ice Cream,Cheesecake Slice","Desserts,Desserts",88.0,2026-04-16,7,Thursday,2,Credit Card,28,3.1
