antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski,antecedents_str,consequents_str,rule
"frozenset({'Rainbow Roll (8Pcs)', 'Meat Shawarma Wrap'})",frozenset({'Umm Ali'}),0.0025,0.072,0.001,0.4,5.555555555555556,1.0,0.00082,1.5466666666666669,0.8220551378446114,0.01360544217687075,0.35344827586206895,0.20694444444444446,"Rainbow Roll (8Pcs), Meat Shawarma Wrap",Umm Ali,"Rainbow Roll (8Pcs), Meat Shawarma Wrap → Umm Ali"
"frozenset({'Caesar Salad', 'Shawarma Plate'})",frozenset({'Umm Ali'}),0.0025,0.072,0.001,0.4,5.555555555555556,1.0,0.00082,1.5466666666666669,0.8220551378446114,0.01360544217687075,0.35344827586206895,0.20694444444444446,"Caesar Salad, Shawarma Plate",Umm Ali,"Caesar Salad, Shawarma Plate → Umm Ali"
"frozenset({'Shawarma Plate', 'Pasta Carbonara'})",frozenset({'Umm Ali'}),0.0025,0.072,0.001,0.4,5.555555555555556,1.0,0.00082,1.5466666666666669,0.8220551378446114,0.01360544217687075,0.35344827586206895,0.20694444444444446,"Shawarma Plate, Pasta Carbonara",Umm Ali,"Shawarma Plate, Pasta Carbonara → Umm Ali"
"frozenset({'Quinoa Power Bowl', 'Blt Sandwich'})",frozenset({'Margherita Pizza'}),0.0035,0.0515,0.001,0.2857142857142857,5.547850208044383,1.0,0.0008197500000000001,1.3279,0.8226292022077271,0.018518518518518517,0.2469312448226523,0.15256588072122051,"Quinoa Power Bowl, Blt Sandwich",Margherita Pizza,"Quinoa Power Bowl, Blt Sandwich → Margherita Pizza"
"frozenset({'Meat Shawarma Wrap', 'Crispy Chicken Burger'})",frozenset({'Margherita Pizza'}),0.0035,0.0515,0.001,0.2857142857142857,5.547850208044383,1.0,0.0008197500000000001,1.3279,0.8226292022077271,0.018518518518518517,0.2469312448226523,0.15256588072122051,"Meat Shawarma Wrap, Crispy Chicken Burger",Margherita Pizza,"Meat Shawarma Wrap, Crispy Chicken Burger → Margherita Pizza"
"frozenset({'Meat Lovers Pizza', 'Margherita Pizza'})",frozenset({'Mint Lemonade'}),0.0035,0.0515,0.001,0.2857142857142857,5.547850208044383,1.0,0.0008197500000000001,1.3279,0.8226292022077271,0.018518518518518517,0.2469312448226523,0.15256588072122051,"Meat Lovers Pizza, Margherita Pizza",Mint Lemonade,"Meat Lovers Pizza, Margherita Pizza → Mint Lemonade"
"frozenset({'Meat Lovers Pizza', 'Mint Lemonade'})",frozenset({'Margherita Pizza'}),0.0035,0.0515,0.001,0.2857142857142857,5.547850208044383,1.0,0.0008197500000000001,1.3279,0.8226292022077271,0.018518518518518517,0.2469312448226523,0.15256588072122051,"Meat Lovers Pizza, Mint Lemonade",Margherita Pizza,"Meat Lovers Pizza, Mint Lemonade → Margherita Pizza"
"frozenset({'Grilled Cheese', 'French Onion Soup'})",frozenset({'Mint Lemonade'}),0.0035,0.0515,0.001,0.2857142857142857,5.547850208044383,1.0,0.0008197500000000001,1.3279,0.8226292022077271,0.018518518518518517,0.2469312448226523,0.15256588072122051,"Grilled Cheese, French Onion Soup",Mint Lemonade,"Grilled Cheese, French Onion Soup → Mint Lemonade"
frozenset({'Tomato Basil Soup'}),frozenset({'Veggie Garden Burger'}),0.0095,0.019,0.001,0.10526315789473685,5.54016620498615,1.0,0.0008195,1.0964117647058824,0.8273599192327107,0.03636363636363637,0.0879339020333709,0.07894736842105264,Tomato Basil Soup,Veggie Garden Burger,Tomato Basil Soup → Veggie Garden Burger
"frozenset({'Dragon Roll (8Pcs)', 'Pepperoni Pizza'})",frozenset({'Grilled Cheese'}),0.004,0.046,0.001,0.25,5.434782608695652,1.0,0.000816,1.272,0.819277108433735,0.02040816326530612,0.21383647798742142,0.1358695652173913,"Dragon Roll (8Pcs), Pepperoni Pizza",Grilled Cheese,"Dragon Roll (8Pcs), Pepperoni Pizza → Grilled Cheese"
"frozenset({'Mint Lemonade', 'Waffles & Ice Cream'})",frozenset({'Pasta Carbonara'}),0.003,0.0615,0.001,0.3333333333333333,5.420054200542006,1.0,0.0008155,1.4077499999999998,0.8179538615847542,0.015748031496062992,0.28964659918309354,0.17479674796747965,"Mint Lemonade, Waffles & Ice Cream",Pasta Carbonara,"Mint Lemonade, Waffles & Ice Cream → Pasta Carbonara"
"frozenset({'Meat Shawarma Wrap', 'Mixed Grill Wrap'})",frozenset({'Pasta Carbonara'}),0.003,0.0615,0.001,0.3333333333333333,5.420054200542006,1.0,0.0008155,1.4077499999999998,0.8179538615847542,0.015748031496062992,0.28964659918309354,0.17479674796747965,"Meat Shawarma Wrap, Mixed Grill Wrap",Pasta Carbonara,"Meat Shawarma Wrap, Mixed Grill Wrap → Pasta Carbonara"
"frozenset({'Caprese Salad', 'Caesar Salad'})",frozenset({'Pasta Carbonara'}),0.003,0.0615,0.001,0.3333333333333333,5.420054200542006,1.0,0.0008155,1.4077499999999998,0.8179538615847542,0.015748031496062992,0.28964659918309354,0.17479674796747965,"Caprese Salad, Caesar Salad",Pasta Carbonara,"Caprese Salad, Caesar Salad → Pasta Carbonara"
"frozenset({'Shawarma Plate', 'Umm Ali'})",frozenset({'Pasta Carbonara'}),0.003,0.0615,0.001,0.3333333333333333,5.420054200542006,1.0,0.0008155,1.4077499999999998,0.8179538615847542,0.015748031496062992,0.28964659918309354,0.17479674796747965,"Shawarma Plate, Umm Ali",Pasta Carbonara,"Shawarma Plate, Umm Ali → Pasta Carbonara"
"frozenset({'Pepperoni Pizza', 'Waffles & Ice Cream'})",frozenset({'Kunafa'}),0.006,0.0465,0.0015,0.25,5.376344086021505,1.0,0.001221,1.2713333333333334,0.818913480885312,0.029411764705882356,0.21342422653382276,0.1411290322580645,"Pepperoni Pizza, Waffles & Ice Cream",Kunafa,"Pepperoni Pizza, Waffles & Ice Cream → Kunafa"
"frozenset({'Cheese Shawarma', 'Blt Sandwich'})",frozenset({'Kunafa'}),0.004,0.0465,0.001,0.25,5.376344086021505,1.0,0.000814,1.2713333333333334,0.817269076305221,0.0202020202020202,0.21342422653382276,0.135752688172043,"Cheese Shawarma, Blt Sandwich",Kunafa,"Cheese Shawarma, Blt Sandwich → Kunafa"
"frozenset({'Margherita Pizza', 'Iced Latte'})",frozenset({'Meat Shawarma Wrap'}),0.004,0.0465,0.001,0.25,5.376344086021505,1.0,0.000814,1.2713333333333334,0.817269076305221,0.0202020202020202,0.21342422653382276,0.135752688172043,"Margherita Pizza, Iced Latte",Meat Shawarma Wrap,"Margherita Pizza, Iced Latte → Meat Shawarma Wrap"
"frozenset({'Caesar Salad', 'Grilled Cheese'})",frozenset({'French Onion Soup'}),0.0035,0.0535,0.001,0.2857142857142857,5.34045393858478,1.0,0.00081275,1.3251,0.8156046161565479,0.017857142857142856,0.24533997434155913,0.15220293724966621,"Caesar Salad, Grilled Cheese",French Onion Soup,"Caesar Salad, Grilled Cheese → French Onion Soup"
"frozenset({'Truffle Burger', 'Cheese Shawarma'})",frozenset({'Blt Sandwich'}),0.005,0.0375,0.001,0.2,5.333333333333334,1.0,0.0008125000000000001,1.203125,0.8165829145728644,0.02409638554216868,0.16883116883116883,0.11333333333333334,"Truffle Burger, Cheese Shawarma",Blt Sandwich,"Truffle Burger, Cheese Shawarma → Blt Sandwich"
"frozenset({'Veggie Roll (8Pcs)', 'Caesar Salad'})",frozenset({'Meat Lovers Pizza'}),0.004,0.0475,0.001,0.25,5.2631578947368425,1.0,0.00081,1.27,0.8132530120481928,0.019801980198019802,0.2125984251968504,0.1355263157894737,"Veggie Roll (8Pcs), Caesar Salad",Meat Lovers Pizza,"Veggie Roll (8Pcs), Caesar Salad → Meat Lovers Pizza"
"frozenset({'Grilled Cheese', 'Meat Lovers Pizza'})",frozenset({'Quinoa Power Bowl'}),0.004,0.0475,0.001,0.25,5.2631578947368425,1.0,0.00081,1.27,0.8132530120481928,0.019801980198019802,0.2125984251968504,0.1355263157894737,"Grilled Cheese, Meat Lovers Pizza",Quinoa Power Bowl,"Grilled Cheese, Meat Lovers Pizza → Quinoa Power Bowl"
"frozenset({'Tiramisu', 'Mixed Grill Wrap'})",frozenset({'Caesar Salad'}),0.003,0.0635,0.001,0.3333333333333333,5.249343832020997,1.0,0.0008095,1.40475,0.8119358074222668,0.015267175572519083,0.28812956042000354,0.17454068241469817,"Tiramisu, Mixed Grill Wrap",Caesar Salad,"Tiramisu, Mixed Grill Wrap → Caesar Salad"
"frozenset({'Meat Shawarma Wrap', 'Margherita Pizza'})",frozenset({'Mixed Grill Wrap'}),0.003,0.0635,0.001,0.3333333333333333,5.249343832020997,1.0,0.0008095,1.40475,0.8119358074222668,0.015267175572519083,0.28812956042000354,0.17454068241469817,"Meat Shawarma Wrap, Margherita Pizza",Mixed Grill Wrap,"Meat Shawarma Wrap, Margherita Pizza → Mixed Grill Wrap"
"frozenset({'Penne Arrabiata', 'Mint Lemonade'})",frozenset({'Caesar Salad'}),0.003,0.0635,0.001,0.3333333333333333,5.249343832020997,1.0,0.0008095,1.40475,0.8119358074222668,0.015267175572519083,0.28812956042000354,0.17454068241469817,"Penne Arrabiata, Mint Lemonade",Caesar Salad,"Penne Arrabiata, Mint Lemonade → Caesar Salad"
"frozenset({'Shawarma Plate', 'Umm Ali'})",frozenset({'Caesar Salad'}),0.003,0.0635,0.001,0.3333333333333333,5.249343832020997,1.0,0.0008095,1.40475,0.8119358074222668,0.015267175572519083,0.28812956042000354,0.17454068241469817,"Shawarma Plate, Umm Ali",Caesar Salad,"Shawarma Plate, Umm Ali → Caesar Salad"
"frozenset({'Truffle Burger', 'Cheese Shawarma'})",frozenset({'Spaghetti Bolognese'}),0.005,0.0775,0.002,0.4,5.161290322580646,1.0,0.0016125,1.5375,0.8103015075376885,0.024844720496894408,0.34959349593495936,0.21290322580645163,"Truffle Burger, Cheese Shawarma",Spaghetti Bolognese,"Truffle Burger, Cheese Shawarma → Spaghetti Bolognese"
"frozenset({'Pepperoni Pizza', 'Avocado Smoothie'})",frozenset({'Spaghetti Bolognese'}),0.0025,0.0775,0.001,0.4,5.161290322580646,1.0,0.00080625,1.5375,0.8082706766917293,0.012658227848101266,0.34959349593495936,0.2064516129032258,"Pepperoni Pizza, Avocado Smoothie",Spaghetti Bolognese,"Pepperoni Pizza, Avocado Smoothie → Spaghetti Bolognese"
"frozenset({'Iced Latte', 'Waffles & Ice Cream'})",frozenset({'Pepperoni Pizza'}),0.0025,0.0775,0.001,0.4,5.161290322580646,1.0,0.00080625,1.5375,0.8082706766917293,0.012658227848101266,0.34959349593495936,0.2064516129032258,"Iced Latte, Waffles & Ice Cream",Pepperoni Pizza,"Iced Latte, Waffles & Ice Cream → Pepperoni Pizza"
"frozenset({'Kunafa', 'Blt Sandwich'})",frozenset({'Spaghetti Bolognese'}),0.0025,0.0775,0.001,0.4,5.161290322580646,1.0,0.00080625,1.5375,0.8082706766917293,0.012658227848101266,0.34959349593495936,0.2064516129032258,"Kunafa, Blt Sandwich",Spaghetti Bolognese,"Kunafa, Blt Sandwich → Spaghetti Bolognese"
"frozenset({'Club Sandwich', 'Cheese Shawarma'})",frozenset({'Spaghetti Bolognese'}),0.0025,0.0775,0.001,0.4,5.161290322580646,1.0,0.00080625,1.5375,0.8082706766917293,0.012658227848101266,0.34959349593495936,0.2064516129032258,"Club Sandwich, Cheese Shawarma",Spaghetti Bolognese,"Club Sandwich, Cheese Shawarma → Spaghetti Bolognese"
"frozenset({'Lentil Soup', 'Spaghetti Bolognese'})",frozenset({'Veggie Roll (8Pcs)'}),0.0035,0.0555,0.001,0.2857142857142857,5.148005148005148,1.0,0.00080575,1.3223,0.8085800301053688,0.017241379310344827,0.24374196475837553,0.15186615186615185,"Lentil Soup, Spaghetti Bolognese",Veggie Roll (8Pcs),"Lentil Soup, Spaghetti Bolognese → Veggie Roll (8Pcs)"
"frozenset({'Umm Ali', 'Mint Lemonade'})",frozenset({'Dragon Roll (8Pcs)'}),0.006,0.0325,0.001,0.16666666666666666,5.128205128205128,1.0,0.0008049999999999999,1.161,0.8098591549295774,0.02666666666666667,0.13867355727820843,0.09871794871794871,"Umm Ali, Mint Lemonade",Dragon Roll (8Pcs),"Umm Ali, Mint Lemonade → Dragon Roll (8Pcs)"
"frozenset({'Cheese Shawarma', 'Waffles & Ice Cream'})",frozenset({'Hot Chocolate'}),0.0055,0.0355,0.001,0.18181818181818182,5.1216389244558265,1.0,0.00080475,1.1788333333333334,0.8092006033182503,0.025000000000000005,0.1517036618125265,0.10499359795134444,"Cheese Shawarma, Waffles & Ice Cream",Hot Chocolate,"Cheese Shawarma, Waffles & Ice Cream → Hot Chocolate"
"frozenset({'Caesar Salad', 'French Onion Soup'})",frozenset({'Cheese Shawarma'}),0.0025,0.0785,0.001,0.4,5.095541401273886,1.0,0.00080375,1.5358333333333334,0.8057644110275688,0.0125,0.34888768312533913,0.20636942675159237,"Caesar Salad, French Onion Soup",Cheese Shawarma,"Caesar Salad, French Onion Soup → Cheese Shawarma"
"frozenset({'Kunafa', 'Blt Sandwich'})",frozenset({'Cheese Shawarma'}),0.0025,0.0785,0.001,0.4,5.095541401273886,1.0,0.00080375,1.5358333333333334,0.8057644110275688,0.0125,0.34888768312533913,0.20636942675159237,"Kunafa, Blt Sandwich",Cheese Shawarma,"Kunafa, Blt Sandwich → Cheese Shawarma"
"frozenset({'Seafood Chowder', 'French Onion Soup'})",frozenset({'Cheese Shawarma'}),0.0025,0.0785,0.001,0.4,5.095541401273886,1.0,0.00080375,1.5358333333333334,0.8057644110275688,0.0125,0.34888768312533913,0.20636942675159237,"Seafood Chowder, French Onion Soup",Cheese Shawarma,"Seafood Chowder, French Onion Soup → Cheese Shawarma"
"frozenset({'Club Sandwich', 'Spaghetti Bolognese'})",frozenset({'Cheese Shawarma'}),0.0025,0.0785,0.001,0.4,5.095541401273886,1.0,0.00080375,1.5358333333333334,0.8057644110275688,0.0125,0.34888768312533913,0.20636942675159237,"Club Sandwich, Spaghetti Bolognese",Cheese Shawarma,"Club Sandwich, Spaghetti Bolognese → Cheese Shawarma"
"frozenset({'Hot Chocolate', 'Waffles & Ice Cream'})",frozenset({'Cheese Shawarma'}),0.0025,0.0785,0.001,0.4,5.095541401273886,1.0,0.00080375,1.5358333333333334,0.8057644110275688,0.0125,0.34888768312533913,0.20636942675159237,"Hot Chocolate, Waffles & Ice Cream",Cheese Shawarma,"Hot Chocolate, Waffles & Ice Cream → Cheese Shawarma"
"frozenset({'Cheesecake Slice', 'Hawaiian Pizza'})",frozenset({'Cheese Shawarma'}),0.0025,0.0785,0.001,0.4,5.095541401273886,1.0,0.00080375,1.5358333333333334,0.8057644110275688,0.0125,0.34888768312533913,0.20636942675159237,"Cheesecake Slice, Hawaiian Pizza",Cheese Shawarma,"Cheesecake Slice, Hawaiian Pizza → Cheese Shawarma"
"frozenset({'Rainbow Roll (8Pcs)', 'Margherita Pizza'})",frozenset({'Bbq Chicken Pizza'}),0.0035,0.0565,0.001,0.2857142857142857,5.056890012642224,1.0,0.00080225,1.3209,0.8050677370797793,0.01694915254237288,0.24294041941100764,0.15170670037926676,"Rainbow Roll (8Pcs), Margherita Pizza",Bbq Chicken Pizza,"Rainbow Roll (8Pcs), Margherita Pizza → Bbq Chicken Pizza"
"frozenset({'Cheesecake Slice', 'Pepperoni Pizza'})",frozenset({'Veggie Supreme Pizza'}),0.0045,0.044,0.001,0.22222222222222224,5.050505050505051,1.0,0.0008020000000000001,1.229142857142857,0.8056253139126067,0.02105263157894737,0.1864249186424919,0.12247474747474749,"Cheesecake Slice, Pepperoni Pizza",Veggie Supreme Pizza,"Cheesecake Slice, Pepperoni Pizza → Veggie Supreme Pizza"
frozenset({'Chicken Shawarma Wrap'}),frozenset({'Fettuccine Alfredo'}),0.019,0.0315,0.003,0.15789473684210528,5.012531328320803,1.0,0.0024015,1.1500937500000001,0.8160040774719675,0.06315789473684211,0.13050566529902455,0.12656641604010027,Chicken Shawarma Wrap,Fettuccine Alfredo,Chicken Shawarma Wrap → Fettuccine Alfredo
"frozenset({'Pepperoni Pizza', 'Kunafa'})",frozenset({'Waffles & Ice Cream'}),0.0045,0.067,0.0015,0.33333333333333337,4.975124378109453,1.0,0.0011985,1.3995000000000002,0.8026117528879959,0.021428571428571425,0.2854590925330475,0.17786069651741296,"Pepperoni Pizza, Kunafa",Waffles & Ice Cream,"Pepperoni Pizza, Kunafa → Waffles & Ice Cream"
"frozenset({'Pepperoni Pizza', 'Iced Latte'})",frozenset({'Waffles & Ice Cream'}),0.003,0.067,0.001,0.3333333333333333,4.975124378109452,1.0,0.000799,1.3995,0.8014042126379137,0.014492753623188404,0.28545909253304746,0.17412935323383083,"Pepperoni Pizza, Iced Latte",Waffles & Ice Cream,"Pepperoni Pizza, Iced Latte → Waffles & Ice Cream"
"frozenset({'Pasta Carbonara', 'Mint Lemonade'})",frozenset({'Waffles & Ice Cream'}),0.003,0.067,0.001,0.3333333333333333,4.975124378109452,1.0,0.000799,1.3995,0.8014042126379137,0.014492753623188404,0.28545909253304746,0.17412935323383083,"Pasta Carbonara, Mint Lemonade",Waffles & Ice Cream,"Pasta Carbonara, Mint Lemonade → Waffles & Ice Cream"
"frozenset({'Pepperoni Pizza', 'Bbq Chicken Pizza'})",frozenset({'Waffles & Ice Cream'}),0.003,0.067,0.001,0.3333333333333333,4.975124378109452,1.0,0.000799,1.3995,0.8014042126379137,0.014492753623188404,0.28545909253304746,0.17412935323383083,"Pepperoni Pizza, Bbq Chicken Pizza",Waffles & Ice Cream,"Pepperoni Pizza, Bbq Chicken Pizza → Waffles & Ice Cream"
"frozenset({'Bbq Chicken Pizza', 'Cheese Shawarma'})",frozenset({'Waffles & Ice Cream'}),0.003,0.067,0.001,0.3333333333333333,4.975124378109452,1.0,0.000799,1.3995,0.8014042126379137,0.014492753623188404,0.28545909253304746,0.17412935323383083,"Bbq Chicken Pizza, Cheese Shawarma",Waffles & Ice Cream,"Bbq Chicken Pizza, Cheese Shawarma → Waffles & Ice Cream"
"frozenset({'Pepperoni Pizza', 'Classic Beef Burger'})",frozenset({'Cheesecake Slice'}),0.0035,0.0575,0.001,0.2857142857142857,4.968944099378882,1.0,0.00079875,1.3195,0.8015554440541897,0.016666666666666666,0.24213717317165592,0.1515527950310559,"Pepperoni Pizza, Classic Beef Burger",Cheesecake Slice,"Pepperoni Pizza, Classic Beef Burger → Cheesecake Slice"
"frozenset({'Cheese Shawarma', 'Veggie Supreme Pizza'})",frozenset({'Avocado Smoothie'}),0.004,0.051,0.001,0.25,4.901960784313726,1.0,0.000796,1.2653333333333332,0.7991967871485944,0.01851851851851852,0.20969441517386725,0.13480392156862744,"Cheese Shawarma, Veggie Supreme Pizza",Avocado Smoothie,"Cheese Shawarma, Veggie Supreme Pizza → Avocado Smoothie"
"frozenset({'Pepperoni Pizza', 'Spaghetti Bolognese'})",frozenset({'Avocado Smoothie'}),0.004,0.051,0.001,0.25,4.901960784313726,1.0,0.000796,1.2653333333333332,0.7991967871485944,0.01851851851851852,0.20969441517386725,0.13480392156862744,"Pepperoni Pizza, Spaghetti Bolognese",Avocado Smoothie,"Pepperoni Pizza, Spaghetti Bolognese → Avocado Smoothie"
"frozenset({'Pepperoni Pizza', 'Spaghetti Bolognese'})",frozenset({'Margherita Pizza'}),0.004,0.0515,0.001,0.25,4.8543689320388355,1.0,0.000794,1.2646666666666666,0.7971887550200804,0.018348623853211014,0.20927780706378493,0.13470873786407767,"Pepperoni Pizza, Spaghetti Bolognese",Margherita Pizza,"Pepperoni Pizza, Spaghetti Bolognese → Margherita Pizza"
"frozenset({'Pasta Carbonara', 'Waffles & Ice Cream'})",frozenset({'Mint Lemonade'}),0.004,0.0515,0.001,0.25,4.8543689320388355,1.0,0.000794,1.2646666666666666,0.7971887550200804,0.018348623853211014,0.20927780706378493,0.13470873786407767,"Pasta Carbonara, Waffles & Ice Cream",Mint Lemonade,"Pasta Carbonara, Waffles & Ice Cream → Mint Lemonade"
"frozenset({'Veggie Roll (8Pcs)', 'Caesar Salad'})",frozenset({'Mint Lemonade'}),0.004,0.0515,0.001,0.25,4.8543689320388355,1.0,0.000794,1.2646666666666666,0.7971887550200804,0.018348623853211014,0.20927780706378493,0.13470873786407767,"Veggie Roll (8Pcs), Caesar Salad",Mint Lemonade,"Veggie Roll (8Pcs), Caesar Salad → Mint Lemonade"
"frozenset({'Kunafa', 'Pasta Carbonara'})",frozenset({'Mint Lemonade'}),0.004,0.0515,0.001,0.25,4.8543689320388355,1.0,0.000794,1.2646666666666666,0.7971887550200804,0.018348623853211014,0.20927780706378493,0.13470873786407767,"Kunafa, Pasta Carbonara",Mint Lemonade,"Kunafa, Pasta Carbonara → Mint Lemonade"
"frozenset({'Caesar Salad', 'Meat Lovers Pizza'})",frozenset({'Margherita Pizza'}),0.004,0.0515,0.001,0.25,4.8543689320388355,1.0,0.000794,1.2646666666666666,0.7971887550200804,0.018348623853211014,0.20927780706378493,0.13470873786407767,"Caesar Salad, Meat Lovers Pizza",Margherita Pizza,"Caesar Salad, Meat Lovers Pizza → Margherita Pizza"
"frozenset({'Grilled Cheese', 'Meat Lovers Pizza'})",frozenset({'Margherita Pizza'}),0.004,0.0515,0.001,0.25,4.8543689320388355,1.0,0.000794,1.2646666666666666,0.7971887550200804,0.018348623853211014,0.20927780706378493,0.13470873786407767,"Grilled Cheese, Meat Lovers Pizza",Margherita Pizza,"Grilled Cheese, Meat Lovers Pizza → Margherita Pizza"
"frozenset({'Lentil Soup', 'Crispy Chicken Burger'})",frozenset({'Mint Lemonade'}),0.004,0.0515,0.001,0.25,4.8543689320388355,1.0,0.000794,1.2646666666666666,0.7971887550200804,0.018348623853211014,0.20927780706378493,0.13470873786407767,"Lentil Soup, Crispy Chicken Burger",Mint Lemonade,"Lentil Soup, Crispy Chicken Burger → Mint Lemonade"
"frozenset({'Cheese Shawarma', 'Spaghetti Bolognese'})",frozenset({'Blt Sandwich'}),0.0055,0.0375,0.001,0.18181818181818182,4.848484848484849,1.0,0.0007937500000000001,1.176388888888889,0.798139768728004,0.02380952380952381,0.1499409681227863,0.10424242424242425,"Cheese Shawarma, Spaghetti Bolognese",Blt Sandwich,"Cheese Shawarma, Spaghetti Bolognese → Blt Sandwich"
"frozenset({'Kunafa', 'Waffles & Ice Cream'})",frozenset({'Pepperoni Pizza'}),0.004,0.0775,0.0015,0.375,4.838709677419355,1.0,0.00119,1.476,0.7965194109772423,0.01875,0.3224932249322493,0.1971774193548387,"Kunafa, Waffles & Ice Cream",Pepperoni Pizza,"Kunafa, Waffles & Ice Cream → Pepperoni Pizza"
"frozenset({'Spaghetti Bolognese', 'Blt Sandwich'})",frozenset({'Kunafa'}),0.0045,0.0465,0.001,0.22222222222222224,4.778972520908005,1.0,0.00079075,1.2259285714285715,0.7943244600703163,0.02,0.1842917904795199,0.12186379928315413,"Spaghetti Bolognese, Blt Sandwich",Kunafa,"Spaghetti Bolognese, Blt Sandwich → Kunafa"
